id,score
4a8fc4f3fb4d8a0fd461bca3f4f01108c2210410d5d9eb7c,0.028337188017042377
f000950527a6feb6207093f8cac7a11cc2abd1763a264757,0.0572826654410391
f000950527a6feb6f97af739bb95531db891a11df80bdb8b,0.06384432157084416
beb4aaaa89e0a0aef099154437772492a5aaf1d0c2af1986,0.026662517667778805
f000950527a6feb6d71de3382afa0bc5ff87bb65477f698a,0.5029542706725849
f000950527a6feb6d000b7e4a781fb5250c24acc72204cd7,0.7724462316565525
da8691b210adb3f699e691c935b20d7ff4d9427f720d51d6,0.01904149651199214
d8071a739aa75a3ba9f2e8627eb88e074e4746a932bbc84e,0.751298274940084
f000950527a6feb65929509d9be855bf75b7337d4465843e,0.4042669315132716
beb4aaaa89e0a0ae68e24c97e14373e60f928acbb34aecdf,0.019492977243340908
4a8fc4f3fb4d8a0fb445265309f55da4bba23e8e4cab61eb,0.02286556830595286
47645761dc56bb8c962f3952603d4b00932be41bc782e0e1,0.05483247993584661
f000950527a6feb663a49c3810de3b75ba138217a2e715bb,0.6881027462183208
755db3b5c5f74eb40fb5147a2d9be1adf6160f8f516f0b2c,0.02190095841378726
f000950527a6feb6a81704c38a21ae17f4f09eaa9aa77bea,0.021589507265628687
8f19388cfd6e2b9cee029fca9fb9cbf8779ad73326ee36a5,0.019493081928015597
f1c1045b13d183291d6072c646b554abd44f23c701be9268,0.025142107906499393
e9f7b28ec10e0470901540844e4a975dfd0244c3348d235a,0.045006998870084684
f000950527a6feb662c81216ec1db81cb0f044166cdfd345,0.020831439581000685
9c7fa510616a6830cd269cc9853170e0fec0b1bdd46872d3,0.019493314080074976
f000950527a6feb6e50c3917784dddba05d1f07f1601efc5,0.021553527606223425
216bd2aaf4d07924f2e5b6446f3999091a6b307c7cdb3e7b,0.05565237840136956
59b38c56de383683506f8b4dc5a83e367502799f68298a1d,0.7634045026911718
755db3b5c5f74eb41348e03b6aad46d5df5ab0a7d38f6700,0.023395240527109316
755db3b5c5f74eb4c4cc9ceb50da8b99e587c65236b490a2,0.019492901964631968
9c7fa510616a6830e281d451165b37ecddc4b14bec39c16d,0.018237068048189708
beb4aaaa89e0a0aed5433e8e41534c9d213de7984678948b,0.03151620374006363
ed38190adf12fceb5eccec3df141f35317c59145fb66744b,0.02520014854543221
f000950527a6feb6dc692c84884660eac10b096faa5afe6e,0.11369544089093556
e9f7b28ec10e0470bbec8c542b9ade3c665dbfa616e7a0d6,0.06687570349711022
8f19388cfd6e2b9cfd6ea6bf3f6cd104414db2642435505b,0.02442160344227978
755db3b5c5f74eb4571138273fb8b29821e6520f79169075,0.01823649758072534
beb4aaaa89e0a0aeacd1567f79678acc3022944dc3ba7f8e,0.021902270002903568
d8071a739aa75a3b5c0d8ae6c71cdd2f87d7f569d746c459,0.03227256097223397
4a8fc4f3fb4d8a0fbf8c29275d8b64a7812d28ce3b3dd917,0.019493374619025727
755db3b5c5f74eb43cd9ed29bd3a12af0c629aaa21d91ab3,0.02286400486260318
8f19388cfd6e2b9c4c9c0536b3b89c9e0ee37a0b04b4a6c7,0.0228640944736829
f000950527a6feb66f9eebef6cc072dc090350c5c7c5d3cb,0.03190941055267096
d8071a739aa75a3bc1635ecb98209bf1cf06afe7a5e9e5b9,0.03939163246081708
47645761dc56bb8cf24287a5be325bdd4535071cee8fe9c4,0.05123693800661104
da8691b210adb3f675004b0b90593872b557a54e46acb1b6,0.02604643817120963
ed38190adf12fceb86339f6c61f84935c065d330e0587807,0.01824232441643994
f1c1045b13d183291a2f7440cbc31edd059a1eb494899268,0.018391338039434466
d8071a739aa75a3b50b579cb61147c4dd0b6ac7767cb5ec7,0.02009414099308304
516ab81418ed215dae80d64424605966cef9de2990229e54,0.021606179671119576
9c7fa510616a68309ef619cc924e3435ac1b45eca4b76c95,0.02442312126574197
e9f7b28ec10e0470fe71409196500f57f060e28b2ca60965,0.03434317214163585
516ab81418ed215dbcf5df77792110cfef4823498cc29309,0.019588736912440147
f000950527a6feb606373938f68326d3b3e94047e984e200,0.020031754197852858
f1c1045b13d1832916e25ed600b7d375612fc1823e3d0ca6,0.025194825886734874
f000950527a6feb6c408a123adf624eee5b239c7f122d80a,0.11393305008915892
f000950527a6feb6d7c60a5e45643b7088ee76cde089528c,0.025169444303662025
d8071a739aa75a3b152bb24074d0dafe0dd889ea86e4a197,0.0334583059708268
47e3664e12f3ce74cbe664ae9b2cdab4d90ba58dcc8e1944,0.02155361735190974
f000950527a6feb6bab950b8846aca3463462b4d5aa2609b,0.09985513119541127
755db3b5c5f74eb449bf4ce0bafebd444e6e1f406c0c88e7,0.024421451729264434
59b38c56de383683ee864cf353be39387ebe08aa0f28705d,0.06432295386421548
da8691b210adb3f61de69dca408664bae282e957c1d7178a,0.01839341027268883
f000950527a6feb673428540f1df674896022a0d6b3b6654,0.08708091866823998
59b38c56de3836839568c36f016a2c9b93d082d718cb11bb,0.748139879527865
beb4aaaa89e0a0ae5e8a5337b4532edc9a549c487ea400ce,0.019493157216951915
755db3b5c5f74eb4121aff21c884193eb8bd5a764988c96d,0.024420938135367165
f000950527a6feb63fda46395c03d6e973f70148ba67e17f,0.03239715577171757
f000950527a6feb683c916c62f455068ddb03edcf4820b46,0.019627149465256045
59b38c56de38368359023de9e4c2cf5b4263763461a01a25,0.7386957959248545
e9f7b28ec10e0470ffcdf1915203dd7d2332fe39aa9b472d,0.020030623328230832
beb4aaaa89e0a0ae7902b33e13ce5e709192be5d63de6ae5,0.024420391101234368
f000950527a6feb64bbf0d9a702c4611ff84929d51cdb276,0.30552059571203466
47645761dc56bb8c7d9df43e4dfb9445764c7a5ae8da6700,0.0347266151754483
47645761dc56bb8c9579cbfe9b20285149ac1864009bbb9b,0.1202166637785053
f000950527a6feb640b4ae0c34b8e3ed56e8a1e092ec4a9d,0.030425458633032202
beb4aaaa89e0a0ae2c055d47c6c35ae3d8ba78b935b3fd8d,0.02339548534767102
da8691b210adb3f6493f7bc46c49b61eaea9bd15f0a0e582,0.02287191418445413
f1c1045b13d183296e15231e036b0abdc6aaf985f6524198,0.025194696124701554
ed38190adf12fcebd46a4bb01e51b123acc65555299b72ad,0.018241515400847133
e9f7b28ec10e047039ef2e92c4f75351547372521e95141c,0.7781284916016166
9c7fa510616a683051f07847d8274e1a63355e9b15754227,0.019493439373387024
216bd2aaf4d079247fd73139efa6bb0586a0edcd13668899,0.706093806395607
da8691b210adb3f6d0d603e65f76c64d7484bea4a97184e8,0.028348139836934967
47645761dc56bb8c9505a9c27f07294cda1269e3918b7689,0.7950999975484954
47645761dc56bb8c16379e0df2c17fd9dd2e045c00e8d09b,0.022298977767860665
beb4aaaa89e0a0ae043f3a126c8e6f24585d96174f349416,0.0265473936728311
516ab81418ed215d69eb8ce696d583ec77b8348131aec181,0.22229181928992414
f000950527a6feb6d159a594b3f2f3298af5e4368b54f208,0.030444167614174452
f000950527a6feb690da64b001b674bfbdddb33eddc4eed6,0.019419865340974674
d8071a739aa75a3ba876f529e7c90b33dee23e6b58df8f16,0.024401303811670064
47645761dc56bb8c9641c7aac5c0b5e31b9bcdeedfbdc45d,0.036420679814084
516ab81418ed215d4d0d266bc24e41fbff63e34fd33c314a,0.020028543576037616
59b38c56de3836838f96ffbd1902d279f6bf20839cfe7506,0.022299290048946534
47e3664e12f3ce74221bab67a2c71c3b178dd098d8932671,0.35545353639870453
f000950527a6feb6a790801f4ea07d8c370fb111d12a0cc4,0.029867894267287108
da8691b210adb3f6c09fe0c469f7379e454023231ac64549,0.019492717531801044
da8691b210adb3f6240036d896e784d735e483e6a5c96ef7,0.032210861012217304
f1c1045b13d18329b31c981ee18cf77aeecbf3815fcff5b7,0.024139185872819265
beb4aaaa89e0a0aed581d3abeae1c053d1e0c128bea82aa4,0.030249208292093044
8f19388cfd6e2b9cc6f95899048d3a58a91ec9c39dd4cd83,0.024421204005364048
da8691b210adb3f60a7125d542a06cf7f4dc4d35f0814b00,0.025141275655368472
d8071a739aa75a3b28e609d40ad17bfd8ab7396f9c93ed5d,0.16741337601261802
da8691b210adb3f6c1459ea3d59176cc3844eb19833651ed,0.01823732080487524
f1c1045b13d18329ad8fa77fceafd3c4563a5d889fe9ff50,0.019657324314596412
da8691b210adb3f6ff2aab8e95ec3920e7950b59178b1b53,0.018391533553035452
d8071a739aa75a3bb2fcffdfcca6ff422c26aa0017b99709,0.03610489715131216
f000950527a6feb63aa55f49299b726e509c95d5f0b3291f,0.04357087563637277
beb4aaaa89e0a0ae65391a1a62a4e449f7a187734dc9b820,0.019493052042583295
f000950527a6feb67fcb0affd50732ca6faf40566233aa24,0.04016581695232921
59b38c56de383683c5742cd3bc76b479d9925b414951762a,0.020108560783733725
da8691b210adb3f6d53f86670f0a2016982bcf0eb5d0f690,0.022879697847782137
f000950527a6feb67be68f031a8ec58f8d10be987a682c76,0.2930495801031887
beb4aaaa89e0a0ae70e9c5f5339316548e5954000db6aa64,0.01888092799611043
beb4aaaa89e0a0aec819ecec43f2fc326c3cb94f6fc1ad87,0.01823757172596223
516ab81418ed215d9d66ae6ff1bdc539f06b7d656ccb36d5,0.032357869424910375
f000950527a6feb66863041b6b01d97034f93970741d09bd,0.024617560096188113
59b38c56de383683ce7db20e41d2f6e018c00d795b87cf79,0.6567895460758568
f000950527a6feb67ad4885b5337bfac67ad2df987effe54,0.03576472614349462
ed38190adf12fceb87c040b4942c472e3e52887a638c4c88,0.022881124909998295
8f19388cfd6e2b9cd56586f803d8b6bd8a73093bf45b5d94,0.02441891737841561
f000950527a6feb6b3f26e165db7cbfda1dac54442bff02c,0.5648746039337563
47e3664e12f3ce7446989df7806dbfeac8139339295a33c6,0.020092613053857893
ed38190adf12fceb993274e128febefa946ce1f1fa51a052,0.01839802823097291
47645761dc56bb8cae9d7834ef8bc6b0c5a958a79f7abea8,0.021556697581981515
da8691b210adb3f671909acba65fc9ecac6e2fb36e4dd4da,0.024419532620560184
9c7fa510616a6830828b90d8a1bfd3b9cdfe5014065a7caa,0.018236917867079597
4a8fc4f3fb4d8a0f542f1ac4a5d5aa1d3631eeaed21b7d37,0.0244202510446616
f1c1045b13d18329ad559eea55ab2f668f20f062bb6f68a1,0.025194164223054507
beb4aaaa89e0a0aedaabe6b3175a67b3cebeaa51d97d44b4,0.01949436318661204
755db3b5c5f74eb4bb7ed400346c46d286be4cb07da3d530,0.019493068334525333
e9f7b28ec10e04701085d4ca0d1cc3e98d0ce28582b5912c,0.04566130416575561
beb4aaaa89e0a0ae039aed0b979288af162e4edd51c16b9b,0.024421449163736977
4a8fc4f3fb4d8a0fb9ce49dfa41e0f9fce24c2f233248bbf,0.01949348230476344
beb4aaaa89e0a0ae03af5f964e88ea1511cd18332fa93ea9,0.023395802561619338
d8071a739aa75a3b93d5afd813202bc7e8610a6b3434f642,0.01941758686273371
f000950527a6feb61738a270c49aca694a4b7fbb508db837,0.032412311018904114
ed38190adf12fceba1f4d4e4c99832f3b30f7e708003bbcd,0.018393346829289142
d8071a739aa75a3bb2b08d81c41ff829507491e27d154b79,0.7537207653878629
e9f7b28ec10e0470474be4b002cefde27ee89206c1c4c6d2,0.8104002680905465
f1c1045b13d18329a90aa6fc4a8d3c60a768b77296c8cce1,0.025196581589372772
d8071a739aa75a3b1f4e355dec4a836e36f1efe7b20b4897,0.03782257453996784
d8071a739aa75a3bb38dbb9ab7a90e2828302ac1d7be72c2,0.03158173006695296
da8691b210adb3f68cf52806e44e2b5cf4c6fd9fdc59abcd,0.022864432283862143
47e3664e12f3ce74f018fd26d9b1635c1d1f5255dc70d87d,0.0398521012846322
f1c1045b13d183297c489a4c97e3b2e3fd540f476b7d8896,0.022600552927991967
beb4aaaa89e0a0ae25ca69a05a0a98b61b6904fba82af3c1,0.024420002346949982
da8691b210adb3f6280885ea3efbf494146b643c7ae749f2,0.024420452792297064
da8691b210adb3f64b4a771997898fbdff5ea9d76dc0e3a2,0.019657958792093286
f000950527a6feb6ba3a7d2979185a8a2b57162a45c4f9bb,0.03624138890515177
da8691b210adb3f60e57834af4636e602e8def2d929809fe,0.019493310932907907
8f19388cfd6e2b9c405ed4f2776b5b173cdc23bb1be22d8e,0.02286407849163014
da8691b210adb3f6c9215c6ca2bca2a6b423a9412609ecda,0.023592102393908368
f000950527a6feb65bc55136674c84a289f0ac29610ab86c,0.062187954587156216
f000950527a6feb6f505d3f0c0702f988463d34d0ebc45dd,0.033914043599245464
59b38c56de383683de2aca51b6ca0fadd1edc71274258185,0.8594280151807625
755db3b5c5f74eb43e56135fe777f62a1c12fe1a714b108e,0.02190163413991668
f000950527a6feb624c8f2626643e84c76512f2c7cda2ecd,0.019427115816554326
da8691b210adb3f640b0aa69f5431ba1ba30181efd626a9d,0.02607071060088419
47e3664e12f3ce74ebfa2620e9feaca366277f78dbc43b7f,0.03890229270445242
f000950527a6feb629af60d38f83da202989b6b4ff7eecd3,0.03896502654785313
f000950527a6feb6cfb7b84c5e405f8f99ab7ba36dcbf538,0.6812026090640823
f1c1045b13d18329f2f3204ffd6f69ba541fe3779530bf57,0.02359230783812862
d8071a739aa75a3bf593d138bc7ee52453d031a2b9285e53,0.042939923731976914
47e3664e12f3ce74e13db552a5616692ea62ae43685b51ad,0.022301430006860606
da8691b210adb3f6171d4430c874f4b415b244e65767b3a2,0.018392356123538567
d8071a739aa75a3be21c7db02e78e17e03e99dfffdbb3bfd,0.37362535469862157
47e3664e12f3ce74631918e2cc6cbbcf549e61619e20a4ae,0.12002371915136294
f000950527a6feb6b78e9a7d4200bf15554237ba0edc5d7a,0.052383158118989755
f000950527a6feb6490cbf3cca0ddeb6f3ea34ef0283e5d4,0.27736727844581877
f000950527a6feb64b9270a05145e2c7d6fc611504f855ce,0.039515049557874
216bd2aaf4d079241b2e538bc7162347dcbc6d68d5c75fd0,0.03861043245444255
f1c1045b13d1832933a2a02889285736ee17e186cef3084b,0.023591631729049354
f1c1045b13d1832953e5788842654759e922662dd2f466e7,0.018391584347559664
d8071a739aa75a3bf2577143dd5062cd48fcec6e2585441e,0.10745584705215776
f1c1045b13d1832924cbf8ee2ab1c9c27fb3ae9d9e08550c,0.018391716443693956
beb4aaaa89e0a0ae06e4d2b3ff847bfbcf64276caecb6b3d,0.022866194802820143
f000950527a6feb6b9e9c5a82689e87ee128abcf72ca7b96,0.22060793320205901
f000950527a6feb6a335215567ecb8e47404f0e41c84eb7e,0.019436939893723016
f000950527a6feb66d2ce5bf3eb27abfd868db2d7150e9f0,0.036396602665715094
59b38c56de383683fb42a1e261c731ff047c3d97c945f03c,0.568201159364984
4a8fc4f3fb4d8a0fbb3932b4a5b0df427cf61b900fedc98a,0.01949240141486313
d8071a739aa75a3b18bf9670d0aabe7ed7d0beeb89b2fcc8,0.02008910436933353
47645761dc56bb8c5d0d6280caa4c01348ee0be9001037dd,0.02155036168020147
f000950527a6feb696f1c07240475c82dc70e6bf18c3e672,0.02155624073564546
f000950527a6feb621cb113c9d361508557eaa6bfa09ad0c,0.04049930552977893
beb4aaaa89e0a0ae89ecc061ae46b15dd370714d0db81e98,0.02286596656936212
da8691b210adb3f672a4ae384db2c582a00884bcbeff6176,0.0183931726174996
f000950527a6feb6f3918fb7f535b33e31ed673bf6e72489,0.10952530418782547
8f19388cfd6e2b9cc9ad5296fbb32d7c5867b1b1c300a23f,0.021903006225366208
516ab81418ed215d2712a4232317956012f5058c47f0601d,0.043427830815951404
f000950527a6feb6498746c5245b7705eedf97c66bff6b22,0.033247795556698365
755db3b5c5f74eb4bd5157b5320457a1173967a454829977,0.02190350933155761
f1c1045b13d1832982147a40f6aa96b05404ec055d65d834,0.018392774386955087
d8071a739aa75a3b209cf8d5f6431a382a007f7730bd22c2,0.04284244680703439
da8691b210adb3f6dd37907ab12ce497863e87552e14baf6,0.02286325300120065
4a8fc4f3fb4d8a0f3f4013ad8a0217ec477f28adf911e633,0.01823766935666298
755db3b5c5f74eb43e9061cee72333876b451db5a30c53e1,0.018238409795454158
e9f7b28ec10e0470f12fb7bfe872d1dd589785c1b7cc170b,0.04947499416896779
4a8fc4f3fb4d8a0f82fef8e3ce2578d98b6445ba33c2c085,0.01949455495808922
e9f7b28ec10e0470662f0909f2364cc7912f20795b95970c,0.06883465459627285
f1c1045b13d18329553a870bec7e7f423ddb3857b8153f5d,0.02413950994078688
e9f7b28ec10e0470810d0e638c5bba074c36a5c06e083b1e,0.056886889692412006
d8071a739aa75a3b658ba761b41941a76386026e8a909382,0.01958107844990612
4a8fc4f3fb4d8a0f2c0b70dcaf8f68a88cbfbd49f66601eb,0.022601510586880518
beb4aaaa89e0a0ae01da596cdc299dc2f667565957458628,0.019494152948140192
8f19388cfd6e2b9c7ff69e6dd168ef22a73474ab2cbaacc3,0.01824056532119588
f000950527a6feb61aa03769df12235085faf767ee03eb0e,0.03439413992465821
f000950527a6feb6b202a8b7dc841817c0ee77f78e2d1585,0.019462937918782047
f000950527a6feb6f992086b35cfff2d479f8fc6e3cdaf76,0.8821844157710859
beb4aaaa89e0a0aeca97c467a612082a7c5722d9250d6557,0.019493821460677862
4a8fc4f3fb4d8a0ff6bac4a16b1772dc8f208cc0e20f25ef,0.018238054817239637
d8071a739aa75a3b804cba6e1a058fcbf9a062158ff5bab9,0.019586548725423075
47e3664e12f3ce7453cb40bc77a917736443afe6871b9e43,0.05486962789321458
f000950527a6feb66b1d08608214ccb60e3a47e2c620bf87,0.02353224153503858
59b38c56de383683da71ca8c1c552e8a763726fc071606ff,0.02008893328913985
516ab81418ed215d718e84ff26f89dffd98326042bcfe6d5,0.029496846020806405
d8071a739aa75a3bc2148eb458ee3f12a216644a253c7876,0.6125341305092191
f000950527a6feb652d1b69862def5c88bb0d2f27abf890a,0.03532337800947103
d8071a739aa75a3b95bbe3310d99b1c848377e2e813c09b0,0.022298239323158626
da8691b210adb3f639e14c4d813703a97eedbcc3c2df7eb4,0.024420452792297064
9c7fa510616a683069de8a9d2edef6f621f4bc94c7bf7fc3,0.022866430542340197
743e550a617316d59aba9ac2fd70fd1ea74b4e53ac795cb7,0.019493310880580848
755db3b5c5f74eb42856dbdde444cb5779605823595d8e59,0.03148660203568384
f000950527a6feb68e6ea1464fddb749f4237d105ae0c390,0.13344190862715277
beb4aaaa89e0a0ae63e82769f148af1940595c2bde7c6277,0.019492359676684237
f1c1045b13d18329c6255cb9bf31578026d7032df94c2bd3,0.019657596938514783
d8071a739aa75a3beaa6a76ab02128600313e1e5e49bf9f3,0.02155385019052565
4a8fc4f3fb4d8a0fb7a3d77556c82ad8e482893fd02530b0,0.026542907566788176
47e3664e12f3ce74de3f92c4aba287a06ccd981122c3427e,0.4852715916118887
f1c1045b13d183290b0c68debe6c330612ef906685984063,0.02519397174435578
59b38c56de383683247dbd72ea23c154de80d65488e78032,0.5914609754175705
ed38190adf12fcebc09764fb74e2fbb793af1f4502ab3278,0.022669962458210825
beb4aaaa89e0a0ae54f11f5023fd93d0e1393ae29e21fdf5,0.023395498451449316
da8691b210adb3f6d454a07b7d45d5d68a799a4ea1bedf47,0.022867063712304188
9c7fa510616a68306f1f273f8a57827cfc0171251718e0a7,0.019493252034924614
f1c1045b13d183294cf07e0a53238600edb749af75f2b917,0.02441573780284002
f000950527a6feb6fb4ecb2e5ffad84fa8b583ed40f392a2,0.035478889218934745
516ab81418ed215df438b598ce9a1724449c86c36f88c4b4,0.0365494608164469
e9f7b28ec10e0470435921e4a3b5946c2d2c0793cbfbb8c0,0.03157971436726196
da8691b210adb3f6751488fa1955c9b7506836f95e3a62fa,0.019493390876552767
f000950527a6feb60aac06fc40fe74158a809bd6e4cbea48,0.0707888495853491
f000950527a6feb6431b7f18760ea7a8fd975c0e83dbd4c6,0.8065550703425162
9c7fa510616a68300d5403201f7d7ce6da4962c046706be9,0.019493439373387024
f000950527a6feb60b39b015991f6dd831c77e2a2cede4c1,0.03464814405168237
516ab81418ed215da352c8e27a517d4fee41c155bf973127,0.07211149745348597
da8691b210adb3f643ae47183f3c5c0f31b004e14ae7af64,0.01965806838150709
beb4aaaa89e0a0aea1019ae88bad21d6fc9503b376890bbe,0.01823770239577653
f000950527a6feb61d4a36d7b6bbf19839051c583117e167,0.034492137223602004
da8691b210adb3f6de3b12d52fac55fb78cd60483e9f34d6,0.018883172724761095
f000950527a6feb669866ec801a325322d291e76ac355256,0.03007842148318359
f000950527a6feb6da00983dfc054078ce7f0b48e323b542,0.03444967038013628
f000950527a6feb6fd2d6dcc24a3644398fed3033c06d7bd,0.0825983782045674
beb4aaaa89e0a0aea92692cc360630bcc542f75885d72a8e,0.02442024440393425
d8071a739aa75a3b61cdfe8156ff2727174b1218c847d29d,0.029662886055370055
4a8fc4f3fb4d8a0f0432eac037b1db322ba30385365b2485,0.019657891013577365
da8691b210adb3f6f5e7044cac369bf3e35bae955fd4b59d,0.022604207309471484
59b38c56de3836833258666ed433731dbcf19a7d38af2225,0.6399420728214792
8f19388cfd6e2b9cee21dd638de4fb9b27d0c04bb5dec02d,0.02442057771462918
beb4aaaa89e0a0ae91ae69d52aa082f0d2239ca96126adbe,0.019658279557124823
f000950527a6feb6410d7de4b43927cfe01339023108a571,0.03564248671234335
9c7fa510616a6830b591b432c447ee22f17bb549a0b7c22d,0.02441999465006898
755db3b5c5f74eb48f392a6784c2366ce541ec0735f545a0,0.01949266922863605
755db3b5c5f74eb412c9a3acf445d6faa8929bf1444de414,0.023395583673290404
beb4aaaa89e0a0aed224098580c2aabb010d89e6721e6b29,0.022868728912700576
d8071a739aa75a3b16922b47249bbb460583b5a58cb50d2e,0.6250827492077271
f000950527a6feb6ed4f7634dd49f902e79def15ee8671ea,0.21333443255236068
516ab81418ed215d848077521604dd8384e507565e0d142e,0.0618664576808113
d8071a739aa75a3ba880b6e54a1cd0d0a12410fe0e7cd551,0.029642882806818694
755db3b5c5f74eb42415728ab9c960b5ae47fe3e470f1870,0.01823752179006922
e9f7b28ec10e047050bd69a70166d41954d5ea9284b3e701,0.028608075425411945
beb4aaaa89e0a0aeb104b966b9fb2b69337229efd7d3ce79,0.024420205861598616
8f19388cfd6e2b9c8b485b63b1e76c30362d0adf41ba39bf,0.01949222223515698
f000950527a6feb601c8aa27444169e28e1bbb4099fb3324,0.04472658769767814
f1c1045b13d183292859d8716f2b1871fdbf761bd58c658b,0.024139601481198085
d8071a739aa75a3bc4b04099403dbe065550132da5653998,0.019417677183899792
f000950527a6feb6f937e00665996909cebdf38b18c7ebb2,0.040004218129889836
82750f1b9d12235054b066c3f0209679c4808d902404b6ae,0.033614113341696145
f000950527a6feb62306a3a788ca1ab3ba260327c88973b3,0.4301319388462912
f000950527a6feb68988818c9662302884294bc27993ed7f,0.033223481793766683
516ab81418ed215defb04c08065171dba86ed09f950c6c1a,0.03660129385665124
f000950527a6feb6b0ea9d051a14cfced21b31f1fe89bbf8,0.029782315018599376
d8071a739aa75a3b8d9cb229cdcd0a7be92227a87029c12d,0.05135218656140311
e9f7b28ec10e04700d6e3f394e53c22cd5f0ad5fa9ec467f,0.7962670740328511
9c7fa510616a68306860c17a727c864890e81451579465f2,0.03286532330375791
9c7fa510616a68300b68927d02f91931632495975937c21e,0.04595668226439216
beb4aaaa89e0a0ae225a247d4e3a8977ddd8bd46fd9d4736,0.018237594010763285
da8691b210adb3f60ce39b97dc35067f64ffa52e520c6ee0,0.019492717531801044
da8691b210adb3f69f630f422312bb455532caf0f5809416,0.019492486303298424
743e550a617316d5f3516494c856f6f4a05e815dd475d0da,0.019493253926108785
755db3b5c5f74eb4108d1779c0f615f0a148a998385728da,0.019821997083034688
da8691b210adb3f60771381cd36c5137172099764a50fe77,0.018238085540981063
